FIT101,LIT101,P101,P102,AIT202,AIT203,FIT201,P203,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603
1.847494,587.846598,1.0,1.0,8.426612,100.0,1.83638,1.0,1.0,1.0,10.0,1.847,899.994806,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706955,880.941124,1.0,1.0,1.0,1.0,1.0,7.852104,100.0,100.0,12.695563,1.714784,1.274616,0.734469,0.307,1.0,1.0,10.0,1.152806,10.0,0.013846,1.0,1.0,1.0
1.852353,586.68044,1.0,1.0,8.425543,100.0,1.83079,1.0,1.0,1.0,10.0,1.850731,900.190792,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707815,882.3667,1.0,1.0,1.0,1.0,1.0,7.851527,100.0,100.0,12.775322,1.717275,1.276019,0.734775,0.306864,1.0,1.0,10.0,1.15352,10.0,0.017581,1.0,1.0,1.0
1.876539,589.237704,1.0,1.0,8.425667,100.0,1.83752,1.0,1.0,1.0,10.0,1.855189,899.723693,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706194,882.611803,1.0,1.0,1.0,1.0,1.0,7.8533,100.0,100.0,12.714651,1.718279,1.276027,0.735086,0.306974,1.0,1.0,10.0,1.15837,10.0,0.017743,1.0,1.0,1.0
1.851585,586.762944,1.0,1.0,8.427784,100.0,1.83942,1.0,1.0,1.0,10.0,1.84929,899.841074,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708824,881.140494,1.0,1.0,1.0,1.0,1.0,7.853509,100.0,100.0,12.842375,1.717344,1.275944,0.734776,0.307223,1.0,1.0,10.0,1.155429,10.0,0.019865,1.0,1.0,1.0
1.86914,586.703908,1.0,1.0,8.429805,100.0,1.85812,1.0,1.0,1.0,10.0,1.858696,901.699644,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708168,880.346397,1.0,1.0,1.0,1.0,1.0,7.852953,100.0,100.0,12.962974,1.716323,1.27792,0.735295,0.307281,1.0,1.0,10.0,1.161076,10.0,0.018882,1.0,1.0,1.0
1.857821,590.002472,1.0,1.0,8.429819,100.0,1.850215,1.0,1.0,1.0,10.0,1.856175,900.020696,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707559,883.138589,1.0,1.0,1.0,1.0,1.0,7.852859,100.0,100.0,12.80819,1.717162,1.276706,0.734757,0.307171,1.0,1.0,10.0,1.161812,10.0,0.019961,1.0,1.0,1.0
1.881743,588.411152,1.0,1.0,8.429445,100.0,1.879618,1.0,1.0,1.0,10.0,1.85653,900.552242,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.70834,883.379757,1.0,1.0,1.0,1.0,1.0,7.853658,100.0,100.0,12.866417,1.717948,1.276671,0.735267,0.307208,1.0,1.0,10.0,1.163321,10.0,0.01938,1.0,1.0,1.0
1.880824,588.322678,1.0,1.0,8.430646,100.0,1.847796,1.0,1.0,1.0,10.0,1.874859,900.888481,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708699,881.127483,1.0,1.0,1.0,1.0,1.0,7.853325,100.0,100.0,12.999553,1.719789,1.277479,0.734831,0.3071,1.0,1.0,10.0,1.163847,10.0,0.019176,1.0,1.0,1.0
1.888646,586.095946,1.0,1.0,8.430102,100.0,1.860099,1.0,1.0,1.0,10.0,1.869243,899.551567,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709894,881.746161,1.0,1.0,1.0,1.0,1.0,7.854204,100.0,100.0,13.039793,1.718926,1.277913,0.735283,0.30745,1.0,1.0,10.0,1.166448,10.0,0.018236,1.0,1.0,1.0
1.88563,585.814616,1.0,1.0,8.430214,100.0,1.864049,1.0,1.0,1.0,10.0,1.880658,900.443811,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709614,883.269622,1.0,1.0,1.0,1.0,1.0,7.855177,100.0,100.0,13.005747,1.717609,1.277956,0.736702,0.306915,1.0,1.0,10.0,1.166362,10.0,0.02013,1.0,1.0,1.0
1.892893,589.05926,1.0,1.0,8.431537,100.0,1.86495,1.0,1.0,1.0,10.0,1.869372,899.913736,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709538,880.877857,1.0,1.0,1.0,1.0,1.0,7.854904,100.0,100.0,13.159612,1.720551,1.277075,0.736126,0.307358,1.0,1.0,10.0,1.172832,10.0,0.021254,1.0,1.0,1.0
1.868527,588.670799,1.0,1.0,8.431463,100.0,1.877144,1.0,1.0,1.0,10.0,1.875624,899.550876,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708062,881.61979,1.0,1.0,1.0,1.0,1.0,7.854905,100.0,100.0,13.084804,1.720015,1.277569,0.735677,0.307139,1.0,1.0,10.0,1.169562,10.0,0.0215,1.0,1.0,1.0
1.890431,588.344433,1.0,1.0,8.432031,100.0,1.872947,1.0,1.0,1.0,10.0,1.871994,902.025914,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708606,883.087261,1.0,1.0,1.0,1.0,1.0,7.854885,100.0,100.0,13.128936,1.720936,1.278528,0.735446,0.307816,1.0,1.0,10.0,1.171255,10.0,0.022375,1.0,1.0,1.0
1.880181,589.901448,1.0,1.0,8.43356,100.0,1.862733,1.0,1.0,1.0,10.0,1.88138,901.445735,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.713175,884.58235,1.0,1.0,1.0,1.0,1.0,7.854118,100.0,100.0,13.172386,1.720889,1.277217,0.734856,0.307532,1.0,1.0,10.0,1.172822,10.0,0.019983,1.0,1.0,1.0
1.879588,590.28488,1.0,1.0,8.431518,100.0,1.850332,1.0,1.0,1.0,10.0,1.873789,902.322716,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.710301,882.564755,1.0,1.0,1.0,1.0,1.0,7.855937,100.0,100.0,13.227279,1.71939,1.277611,0.735574,0.307057,1.0,1.0,10.0,1.166647,10.0,0.020592,1.0,1.0,1.0
1.89375,589.144367,1.0,1.0,8.433119,100.0,1.880352,1.0,1.0,1.0,10.0,1.869022,901.140255,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709137,883.163348,1.0,1.0,1.0,1.0,1.0,7.855584,100.0,100.0,13.081811,1.718146,1.277975,0.735882,0.307327,1.0,1.0,10.0,1.172343,10.0,0.019903,1.0,1.0,1.0
1.902447,590.531061,1.0,1.0,8.434321,100.0,1.864377,1.0,1.0,1.0,10.0,1.869546,900.838281,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709942,881.479814,1.0,1.0,1.0,1.0,1.0,7.855385,100.0,100.0,13.1351,1.719817,1.277959,0.735613,0.307409,1.0,1.0,10.0,1.173862,10.0,0.021217,1.0,1.0,1.0
1.876928,588.311716,1.0,1.0,8.43442,100.0,1.858732,1.0,1.0,1.0,10.0,1.865068,901.447005,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709312,881.14823,1.0,1.0,1.0,1.0,1.0,7.855767,100.0,100.0,13.318773,1.719089,1.279587,0.73583,0.307665,1.0,1.0,10.0,1.170143,10.0,0.022594,1.0,1.0,1.0
1.888525,590.883397,1.0,1.0,8.435609,100.0,1.871434,1.0,1.0,1.0,10.0,1.876181,900.52728,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.711406,881.7798,1.0,1.0,1.0,1.0,1.0,7.854341,100.0,100.0,13.247944,1.720493,1.278126,0.735418,0.307515,1.0,1.0,10.0,1.17259,10.0,0.020926,1.0,1.0,1.0
1.881169,592.626314,1.0,1.0,8.432937,100.0,1.878359,1.0,1.0,1.0,10.0,1.863408,902.020517,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.711516,884.616816,1.0,1.0,1.0,1.0,1.0,7.8554,100.0,100.0,13.096409,1.719575,1.276806,0.736301,0.307031,1.0,1.0,10.0,1.178319,10.0,0.01974,1.0,1.0,1.0
1.873746,591.183603,1.0,1.0,8.43316,100.0,1.875099,1.0,1.0,1.0,10.0,1.867511,901.354009,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709424,882.90371,1.0,1.0,1.0,1.0,1.0,7.85497,100.0,100.0,13.164857,1.721005,1.278726,0.735869,0.30741,1.0,1.0,10.0,1.170535,10.0,0.022459,1.0,1.0,1.0
1.887699,591.057664,1.0,1.0,8.434286,100.0,1.863706,1.0,1.0,1.0,10.0,1.870031,902.566735,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708872,884.255571,1.0,1.0,1.0,1.0,1.0,7.855824,100.0,100.0,13.198102,1.719691,1.278791,0.735646,0.307723,1.0,1.0,10.0,1.17665,10.0,0.022726,1.0,1.0,1.0
1.887087,590.958319,1.0,1.0,8.434451,100.0,1.872638,1.0,1.0,1.0,10.0,1.878811,901.904954,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.711618,881.956085,1.0,1.0,1.0,1.0,1.0,7.855204,100.0,100.0,13.295179,1.720167,1.278504,0.735454,0.307235,1.0,1.0,10.0,1.173907,10.0,0.022552,1.0,1.0,1.0
1.887109,591.199213,1.0,1.0,8.434452,100.0,1.877491,1.0,1.0,1.0,10.0,1.870371,901.567767,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.710513,883.003606,1.0,1.0,1.0,1.0,1.0,7.854759,100.0,100.0,13.203718,1.719649,1.278987,0.735597,0.3071,1.0,1.0,10.0,1.173912,10.0,0.020814,1.0,1.0,1.0
1.890163,590.272552,1.0,1.0,8.433143,100.0,1.897656,1.0,1.0,1.0,10.0,1.872759,903.284817,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.710159,882.510512,1.0,1.0,1.0,1.0,1.0,7.854176,100.0,100.0,13.202679,1.719287,1.27879,0.735068,0.307386,1.0,1.0,10.0,1.174864,10.0,0.017069,1.0,1.0,1.0
1.870593,591.598154,1.0,1.0,8.433901,100.0,1.855334,1.0,1.0,1.0,10.0,1.860414,903.488455,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709863,882.159081,1.0,1.0,1.0,1.0,1.0,7.855792,100.0,100.0,13.231477,1.72081,1.277465,0.736468,0.307346,1.0,1.0,10.0,1.17555,10.0,0.020525,1.0,1.0,1.0
1.872541,592.169723,1.0,1.0,8.431909,100.0,1.849703,1.0,1.0,1.0,10.0,1.872325,904.150156,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.711289,884.199255,1.0,1.0,1.0,1.0,1.0,7.854784,100.0,100.0,13.135734,1.718873,1.277723,0.735216,0.307166,1.0,1.0,10.0,1.171675,10.0,0.020192,1.0,1.0,1.0
1.889893,591.582324,1.0,1.0,8.432001,100.0,1.871852,1.0,1.0,1.0,10.0,1.859892,901.590544,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.710435,883.878603,1.0,1.0,1.0,1.0,1.0,7.85536,100.0,100.0,13.334912,1.72063,1.277477,0.735786,0.307323,1.0,1.0,10.0,1.167661,10.0,0.01998,1.0,1.0,1.0
1.885817,590.791685,1.0,1.0,8.433426,100.0,1.872175,1.0,1.0,1.0,10.0,1.868176,901.719598,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707166,885.623739,1.0,1.0,1.0,1.0,1.0,7.855542,100.0,100.0,13.13352,1.718043,1.278027,0.735989,0.307411,1.0,1.0,10.0,1.174018,10.0,0.018843,1.0,1.0,1.0
1.887681,592.525178,1.0,1.0,8.432699,100.0,1.867005,1.0,1.0,1.0,10.0,1.866634,901.406143,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.710869,882.780928,1.0,1.0,1.0,1.0,1.0,7.854864,100.0,100.0,13.040304,1.717135,1.278015,0.735447,0.307193,1.0,1.0,10.0,1.170376,10.0,0.017998,1.0,1.0,1.0
1.85905,590.359782,1.0,1.0,8.433121,100.0,1.861924,1.0,1.0,1.0,10.0,1.86867,901.348151,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708787,882.748612,1.0,1.0,1.0,1.0,1.0,7.855891,100.0,100.0,13.211537,1.71982,1.277404,0.735979,0.307017,1.0,1.0,10.0,1.168304,10.0,0.01987,1.0,1.0,1.0
1.889853,591.310544,1.0,1.0,8.431612,100.0,1.875161,1.0,1.0,1.0,10.0,1.85576,901.554113,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.70994,883.774914,1.0,1.0,1.0,1.0,1.0,7.854558,100.0,100.0,13.157364,1.718283,1.277303,0.736072,0.307352,1.0,1.0,10.0,1.166066,10.0,0.019683,1.0,1.0,1.0
1.884341,590.272364,1.0,1.0,8.432206,100.0,1.862643,1.0,1.0,1.0,10.0,1.859758,902.78636,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.710051,882.964989,1.0,1.0,1.0,1.0,1.0,7.855256,100.0,100.0,13.048044,1.719309,1.278215,0.735309,0.307399,1.0,1.0,10.0,1.167022,10.0,0.020841,1.0,1.0,1.0
1.864081,593.532907,1.0,1.0,8.431852,100.0,1.863755,1.0,1.0,1.0,10.0,1.871226,902.034652,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708773,885.053019,1.0,1.0,1.0,1.0,1.0,7.855447,100.0,100.0,13.065711,1.719474,1.278049,0.735145,0.307232,1.0,1.0,10.0,1.16758,10.0,0.021192,1.0,1.0,1.0
1.871036,593.417361,1.0,1.0,8.431651,100.0,1.855578,1.0,1.0,1.0,10.0,1.858456,902.807269,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.70977,883.980055,1.0,1.0,1.0,1.0,1.0,7.854541,100.0,100.0,13.049454,1.719501,1.277466,0.735735,0.30733,1.0,1.0,10.0,1.166959,10.0,0.021537,1.0,1.0,1.0
1.883055,591.133951,1.0,1.0,8.429888,100.0,1.868368,1.0,1.0,1.0,10.0,1.854092,903.076617,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707775,884.463642,1.0,1.0,1.0,1.0,1.0,7.854506,100.0,100.0,13.029183,1.71855,1.277739,0.735969,0.307201,1.0,1.0,10.0,1.166859,10.0,0.01998,1.0,1.0,1.0
1.884436,591.249781,1.0,1.0,8.430921,100.0,1.861096,1.0,1.0,1.0,10.0,1.861902,903.343387,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.710329,883.84725,1.0,1.0,1.0,1.0,1.0,7.854701,100.0,100.0,12.919673,1.719346,1.277657,0.73558,0.307156,1.0,1.0,10.0,1.164409,10.0,0.017592,1.0,1.0,1.0
1.869586,590.765398,1.0,1.0,8.428337,100.0,1.851934,1.0,1.0,1.0,10.0,1.863161,901.480834,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709248,883.815901,1.0,1.0,1.0,1.0,1.0,7.852257,100.0,100.0,12.869979,1.717521,1.279301,0.735179,0.30727,1.0,1.0,10.0,1.162238,10.0,0.018565,1.0,1.0,1.0
1.876408,588.852735,1.0,1.0,8.430182,100.0,1.842917,1.0,1.0,1.0,10.0,1.864361,903.65488,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709811,882.950115,1.0,1.0,1.0,1.0,1.0,7.853768,100.0,100.0,12.969899,1.719202,1.277786,0.734801,0.307274,1.0,1.0,10.0,1.157018,10.0,0.017839,1.0,1.0,1.0
1.860337,591.222262,1.0,1.0,8.430492,100.0,1.833306,1.0,1.0,1.0,10.0,1.878793,902.782126,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.70786,882.941585,1.0,1.0,1.0,1.0,1.0,7.853546,100.0,100.0,13.156368,1.719646,1.276006,0.735307,0.306974,1.0,1.0,10.0,1.15882,10.0,0.019887,1.0,1.0,1.0
1.87521,590.475988,1.0,1.0,8.428981,100.0,1.846325,1.0,1.0,1.0,10.0,1.856919,900.687472,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708868,884.494038,1.0,1.0,1.0,1.0,1.0,7.854072,100.0,100.0,12.817068,1.718351,1.277698,0.734986,0.307317,1.0,1.0,10.0,1.160721,10.0,0.018855,1.0,1.0,1.0
1.851895,590.775539,1.0,1.0,8.430016,100.0,1.848764,1.0,1.0,1.0,10.0,1.844525,902.69453,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707688,883.963273,1.0,1.0,1.0,1.0,1.0,7.852384,100.0,100.0,12.876134,1.718513,1.276523,0.734643,0.307016,1.0,1.0,10.0,1.155801,10.0,0.017517,1.0,1.0,1.0
1.853543,588.321825,1.0,1.0,8.42939,100.0,1.856316,1.0,1.0,1.0,10.0,1.853611,902.587322,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707824,883.997849,1.0,1.0,1.0,1.0,1.0,7.852463,100.0,100.0,12.723014,1.717528,1.277233,0.734477,0.30721,1.0,1.0,10.0,1.160836,10.0,0.017772,1.0,1.0,1.0
1.839493,593.164125,1.0,1.0,8.427313,100.0,1.84871,1.0,1.0,1.0,10.0,1.850068,903.150815,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.710015,882.743722,1.0,1.0,1.0,1.0,1.0,7.852269,100.0,100.0,12.674915,1.717697,1.277425,0.734889,0.307123,1.0,1.0,10.0,1.152819,10.0,0.018627,1.0,1.0,1.0
1.858231,591.820984,1.0,1.0,8.427781,100.0,1.849446,1.0,1.0,1.0,10.0,1.85066,902.420181,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706637,883.391269,1.0,1.0,1.0,1.0,1.0,7.852773,100.0,100.0,12.665261,1.716853,1.275359,0.735649,0.306937,1.0,1.0,10.0,1.152817,10.0,0.018889,1.0,1.0,1.0
1.864486,590.643445,1.0,1.0,8.425285,100.0,1.842386,1.0,1.0,1.0,10.0,1.855422,903.272342,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708189,882.513895,1.0,1.0,1.0,1.0,1.0,7.85275,100.0,100.0,12.655026,1.717463,1.276692,0.735157,0.3068,1.0,1.0,10.0,1.156161,10.0,0.018468,1.0,1.0,1.0
1.866592,590.618321,1.0,1.0,8.42667,100.0,1.836564,1.0,1.0,1.0,10.0,1.840684,901.858583,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706548,881.970893,1.0,1.0,1.0,1.0,1.0,7.853068,100.0,100.0,12.732691,1.717265,1.276365,0.734574,0.306862,1.0,1.0,10.0,1.151729,10.0,0.015428,1.0,1.0,1.0
1.862527,589.325278,1.0,1.0,8.426841,100.0,1.835028,1.0,1.0,1.0,10.0,1.854795,903.644529,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706978,883.233987,1.0,1.0,1.0,1.0,1.0,7.851244,100.0,100.0,12.699743,1.716137,1.278343,0.734227,0.306788,1.0,1.0,10.0,1.156104,10.0,0.01496,1.0,1.0,1.0
1.838377,591.282905,1.0,1.0,8.425163,100.0,1.850104,1.0,1.0,1.0,10.0,1.834405,902.060963,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706559,882.030049,1.0,1.0,1.0,1.0,1.0,7.851933,100.0,100.0,12.769197,1.716346,1.274892,0.734935,0.307078,1.0,1.0,10.0,1.149805,10.0,0.014058,1.0,1.0,1.0
1.844894,590.412166,1.0,1.0,8.426742,100.0,1.827317,1.0,1.0,1.0,10.0,1.84933,899.7781,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706581,882.257263,1.0,1.0,1.0,1.0,1.0,7.851065,100.0,100.0,12.64789,1.717969,1.275163,0.734622,0.306679,1.0,1.0,10.0,1.149525,10.0,0.016371,1.0,1.0,1.0
1.852266,589.378612,1.0,1.0,8.425089,100.0,1.832494,1.0,1.0,1.0,10.0,1.840014,900.504288,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706266,883.913852,1.0,1.0,1.0,1.0,1.0,7.851561,100.0,100.0,12.606405,1.717432,1.274374,0.734062,0.306427,1.0,1.0,10.0,1.149417,10.0,0.015448,1.0,1.0,1.0
1.842235,591.062785,1.0,1.0,8.422972,100.0,1.840692,1.0,1.0,1.0,10.0,1.837929,900.253963,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.705049,880.179165,1.0,1.0,1.0,1.0,1.0,7.851634,100.0,100.0,12.488619,1.71664,1.274566,0.734198,0.306829,1.0,1.0,10.0,1.14487,10.0,0.015124,1.0,1.0,1.0
1.836799,589.953106,1.0,1.0,8.423475,100.0,1.827912,1.0,1.0,1.0,10.0,1.840063,900.437129,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706302,881.675966,1.0,1.0,1.0,1.0,1.0,7.851019,100.0,100.0,12.543801,1.715568,1.275916,0.734185,0.306438,1.0,1.0,10.0,1.146965,10.0,0.017735,1.0,1.0,1.0
1.835948,588.302781,1.0,1.0,8.423586,100.0,1.843279,1.0,1.0,1.0,10.0,1.841122,900.102522,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.705794,881.776166,1.0,1.0,1.0,1.0,1.0,7.850937,100.0,100.0,12.596532,1.716338,1.274614,0.734023,0.306575,1.0,1.0,10.0,1.148616,10.0,0.014607,1.0,1.0,1.0
1.8486,589.009891,1.0,1.0,8.422825,100.0,1.818288,1.0,1.0,1.0,10.0,1.843259,900.780234,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.705002,880.978702,1.0,1.0,1.0,1.0,1.0,7.850803,100.0,100.0,12.663405,1.714924,1.276019,0.734188,0.306581,1.0,1.0,10.0,1.14416,10.0,0.017057,1.0,1.0,1.0
1.833962,586.078766,1.0,1.0,8.422591,100.0,1.816768,1.0,1.0,1.0,10.0,1.823708,900.05608,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.705566,882.012881,1.0,1.0,1.0,1.0,1.0,7.850399,100.0,100.0,12.486651,1.713472,1.274307,0.734084,0.306317,1.0,1.0,10.0,1.150887,10.0,0.01592,1.0,1.0,1.0
1.848995,589.664643,1.0,1.0,8.422099,100.0,1.836602,1.0,1.0,1.0,10.0,1.837416,899.600593,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706217,881.19599,1.0,1.0,1.0,1.0,1.0,7.849209,100.0,100.0,12.572481,1.715073,1.274401,0.733125,0.306351,1.0,1.0,10.0,1.147463,10.0,0.012546,1.0,1.0,1.0
1.83465,587.883149,1.0,1.0,8.425159,100.0,1.818644,1.0,1.0,1.0,10.0,1.842874,900.251463,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704938,881.982262,1.0,1.0,1.0,1.0,1.0,7.850153,100.0,100.0,12.534809,1.713495,1.274093,0.733174,0.306614,1.0,1.0,10.0,1.152647,10.0,0.012454,1.0,1.0,1.0
1.832339,588.855536,1.0,1.0,8.421582,100.0,1.809115,1.0,1.0,1.0,10.0,1.825869,898.176364,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.70443,880.035263,1.0,1.0,1.0,1.0,1.0,7.850127,100.0,100.0,12.595732,1.715064,1.273691,0.734527,0.306457,1.0,1.0,10.0,1.147483,10.0,0.01377,1.0,1.0,1.0
1.822739,589.020785,1.0,1.0,8.422055,100.0,1.793916,1.0,1.0,1.0,10.0,1.828376,900.053137,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704943,879.586269,1.0,1.0,1.0,1.0,1.0,7.850518,100.0,100.0,12.516629,1.713273,1.275191,0.733007,0.30636,1.0,1.0,10.0,1.145315,10.0,0.012769,1.0,1.0,1.0
1.826245,586.275119,1.0,1.0,8.422732,100.0,1.834876,1.0,1.0,1.0,10.0,1.81553,899.312397,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704224,880.825695,1.0,1.0,1.0,1.0,1.0,7.849017,100.0,100.0,12.495384,1.714181,1.276336,0.733384,0.306449,1.0,1.0,10.0,1.145731,10.0,0.01417,1.0,1.0,1.0
1.853088,586.09677,1.0,1.0,8.422715,100.0,1.786616,1.0,1.0,1.0,10.0,1.822107,898.713436,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704294,881.318479,1.0,1.0,1.0,1.0,1.0,7.850134,100.0,100.0,12.425894,1.713456,1.274031,0.732875,0.30603,1.0,1.0,10.0,1.154125,10.0,0.010607,1.0,1.0,1.0
1.826808,584.916394,1.0,1.0,8.419944,100.0,1.806844,1.0,1.0,1.0,10.0,1.807823,897.951633,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704267,879.009996,1.0,1.0,1.0,1.0,1.0,7.850537,100.0,100.0,12.561934,1.712304,1.272429,0.734027,0.30613,1.0,1.0,10.0,1.146734,10.0,0.009531,1.0,1.0,1.0
1.799542,587.124697,1.0,1.0,8.422422,100.0,1.806093,1.0,1.0,1.0,10.0,1.797031,899.79216,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704488,877.913991,1.0,1.0,1.0,1.0,1.0,7.850423,100.0,100.0,12.56406,1.713773,1.274323,0.733378,0.306046,1.0,1.0,10.0,1.151777,10.0,0.013213,1.0,1.0,1.0
1.799974,586.487218,1.0,1.0,8.423127,100.0,1.799084,1.0,1.0,1.0,10.0,1.819117,897.406714,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.702637,881.378659,1.0,1.0,1.0,1.0,1.0,7.851074,100.0,100.0,12.589908,1.713389,1.273774,0.73217,0.306271,1.0,1.0,10.0,1.148744,10.0,0.009483,1.0,1.0,1.0
1.830705,584.619416,1.0,1.0,8.423158,100.0,1.809008,1.0,1.0,1.0,10.0,1.818658,898.924544,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.703039,880.016137,1.0,1.0,1.0,1.0,1.0,7.850699,100.0,100.0,12.56047,1.712308,1.274776,0.733106,0.306122,1.0,1.0,10.0,1.154787,10.0,0.010214,1.0,1.0,1.0
1.788199,584.357013,1.0,1.0,8.423362,100.0,1.786165,1.0,1.0,1.0,10.0,1.822363,898.559949,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.701697,878.266891,1.0,1.0,1.0,1.0,1.0,7.851331,100.0,100.0,12.72329,1.713596,1.272975,0.733253,0.306045,1.0,1.0,10.0,1.147255,10.0,0.011736,1.0,1.0,1.0
1.810587,585.383001,1.0,1.0,8.421496,100.0,1.785244,1.0,1.0,1.0,10.0,1.815357,897.427982,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.702718,878.084322,1.0,1.0,1.0,1.0,1.0,7.850202,100.0,100.0,12.462945,1.713164,1.272104,0.733324,0.306518,1.0,1.0,10.0,1.152499,10.0,0.010873,1.0,1.0,1.0
1.815986,583.619506,1.0,1.0,8.423002,100.0,1.789624,1.0,1.0,1.0,10.0,1.825149,896.608545,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.703826,878.199946,1.0,1.0,1.0,1.0,1.0,7.851051,100.0,100.0,12.560218,1.712268,1.271527,0.732903,0.306405,1.0,1.0,10.0,1.152434,10.0,0.009648,1.0,1.0,1.0
1.80665,585.484774,1.0,1.0,8.425135,100.0,1.808212,1.0,1.0,1.0,10.0,1.812859,896.860113,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.703552,878.297651,1.0,1.0,1.0,1.0,1.0,7.851414,100.0,100.0,12.646421,1.711407,1.272039,0.733145,0.305515,1.0,1.0,10.0,1.150685,10.0,0.008825,1.0,1.0,1.0
1.790427,586.167662,1.0,1.0,8.423505,100.0,1.80528,1.0,1.0,1.0,10.0,1.797403,897.088986,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.702975,878.144732,1.0,1.0,1.0,1.0,1.0,7.850695,100.0,100.0,12.567833,1.713357,1.271975,0.732696,0.305858,1.0,1.0,10.0,1.155459,10.0,0.008554,1.0,1.0,1.0
